"supplier_name","address","phone"
"上海林铄智能化工程有限公司            ","上海市东大名路391－393号3幢305室","13189778566"
"上海墨意景观设计有限公司             ","上海市霍山路201号3幢213室","13890254652"
"上海银汉电池有限公司               ","上海市丰镇路806号3幢346室","13714737397"
"上海梅苑纺织品有限公司              ","上海市闵行区老沪闵路2158号第2幢202室","13502755750"
"上海赛吉塔食品有限公司              ","上海市闵行区兴梅路1211号","13714577817"
"上海飞上餐饮服务有限公司             ","上海市闵行区吴中路1050号5幢104室","13798491257"
"上海智晓信息科技有限公司             ","上海市闵行区元江路5500号1号楼1476室","13751124622"
"上海卓彦贸易有限公司               ","上海市松江区小昆山镇松昆路158号9号楼204室","13928403578"
"上海兆程机电设备有限公司             ","上海市闵行区江川路1565弄55号1044室","13189778566"
"上海博凯快递有限公司               ","上海市闵行区元江路5500号1号楼1374室","13502950960"
"上海启屹机电设备有限公司             ","青浦区练塘镇练新路7号A023室","13168078531"
"上海芮泽商贸有限公司               ","上海市奉贤区柘林镇花园村4组","13189778566"
"上海有霖机电设备有限公司             ","上海市同心路36号底层","13189778566"
"上海炎烨机械制造有限公司             ","上海市松江区新桥镇申南三路8号－2","13908642093"
"上海世仁投资咨询有限公司             ","上海市凉城路179号301K室","13392162960"
"上海赢在企业管理有限公司             ","上海市杨浦区延吉中路20号2幢202室","13632720302"
"上海燕鑫物业管理有限公司             ","上海市奉贤区柘林镇船浜村九组","13714670331"
"上海雍凡纺织科技有限公司             ","上海市杨浦区包头路1135弄1号230室","13927448846"
"上海努尔服饰有限公司               ","上海市奉贤区柘林镇胡桥立新村630号","13266587366"
"上海芳红服饰有限公司               ","上海市奉贤区柘林镇船浜村九组","13554750272"
"上海哈欣电子产品有限公司             ","青浦区赵巷镇民实路91号3316室","13249835245"
"上海雅枫箱包有限公司               ","上海市奉贤区柘林镇船浜村四组","13928444701"
"上海史尉克工贸有限公司              ","上海市嘉定区新成路街道博乐南路158号702室","13767000000"
"上海金丰安建机械租赁有限公司           ","宝山区共康路8号2楼","13767141411"
"上海祈福发理工贸有限公司             ","上海市松江区叶榭镇镇西路7号14幢305室","13602691807"
"上海爱漫屋门窗有限公司              ","上海市松江区泗泾镇高技路385弄7号－4","13265795321"
"上海潭良实业有限公司               ","上海市奉贤区柘林镇孙桥村十三组","13760190372"
"上海豪享来马当路餐饮有限公司           ","上海市卢湾区马当路428号一楼","13603047706"
"上海聚敏实业有限公司               ","上海市奉贤区柘林镇孙桥村八组","13566587940"
"上海东亚停车管理有限公司             ","天钥桥路666号3号通道","13332982598"
"上海金桅贸易有限公司               ","上海市奉贤区南桥镇张翁庙村人民205号","13246545855"
"上海新韵印务科技发展有限公司           ","宝山区大康路319号A号楼－2","15983463434"
"上海东玉粉末冶金技术有限公司           ","嘉定区新郁路846弄56号821室","13802290522"
"上海御丽丰材料科技有限公司            ","上海市金山区亭林镇林宝路39号3幢126室","13662276291"
"上海大韧机械刀具有限公司             ","青浦区公园东路2025号15号楼405－3室","13201415059"
"上海亚寇机械厂                  ","上海市金山区张堰镇鲁堰村7组3068号4幢104室","13533555678"
"上海卡虹智能科技有限公司             ","上海市金山区亭林镇林宝路39号5幢135室","13632857081"
"上海国计贸易有限公司               ","上海市松江区石湖荡镇长塔路945弄22号334室","13316853563"
"上海岱鼎机电科技有限公司             ","上海市松江区中山中路62号11号楼307室","13824380297"
"上海安盈食品有限公司               ","上海市青浦区香花桥街道香大路885号18幢","13249864986"
"上海兰庭酒店管理有限公司             ","上海市闵行区东兰路228号422室","13360529986"
"上海上沁贸易有限公司               ","上海市长宁区虹桥机场新村市场内L205室","13537566612"
"上海汇鸿房地产经纪有限公司            ","小木桥路251号1303室","13256445848"
"上海城慧实业有限公司               ","上海市静安区万航渡路767弄43号5号楼3楼G5室","13560714475"
"上海禹人印务科技有限公司             ","上海市金山区枫泾镇新兴路879号4幢118室","13751018410"
"上海普钦电子有限公司               ","上海市金山区亭林镇金展路2229号4号楼365室","13684968465"
"上海劲宝自动化技术有限公司            ","青浦区金泽镇西虹街349号B区307室","13662682037"
"上海佳仕艺美设计装饰有限公司           ","上海市金山区枫泾镇新兴路879号4幢203室","13798588519"
"上海邑源建筑装饰工程有限公司           ","上海市金山区枫泾镇新兴路879号4幢204室","13714075716"
"上海威方纺织贸易有限公司             ","青浦区朱家角镇康业路951弄32号3193室","13927470839"
"上海三象文化艺术品有限公司            ","嘉定区曹安路1978号3幢206室","13543259610"
"上海迪洋润滑油有限公司              ","上海市金山区廊下镇漕廊公路6932号5幢170室","13632847027"
"上海文众办公设备有限公司             ","青浦区朱家角镇祥凝浜路38弄19号底层","13715397350"
"上海汉康化工有限公司               ","上海市金山区亭林镇金展路2229号4号楼390室","13392839875"
"上海圆融创业投资有限公司             ","田林东路588号E314室","13928468470"
"上海益汇投资管理有限公司             ","上海市奉贤区南桥镇运河路576号（奉工）","13826509585"
"上海颂阳实业有限公司               ","上海市奉贤区南桥镇南桥路839号（奉工）","13590192388"
"上海富严商贸有限公司               ","上海市金山区枫泾镇新兴路879号4幢121室","13728695929"
"上海懋吉建筑工程技术有限公司           ","上海市大连西路19号1幢204室","13554739486"
"上海畅阳实业有限公司               ","上海市奉贤区南桥镇南桥路839号（奉工）","13927481205"
"上海宏川汽车配件有限公司             ","上海市奉贤区南桥镇南航公路24号（奉工）","13829284210"
"上海钮哩劳务输出有限公司             ","上海市奉贤区南桥镇南航公路24号（奉工）","13760498966"
"上海骞昊节能科技有限公司             ","上海市奉贤区南桥镇运河路576号（奉工）","13714129131"
"上海腾缘劳务服务有限公司             ","上海市金山区亭林镇林宝路39号5幢235室","13922844658"
"上海雄颖金属材料有限公司             ","上海市金山区亭林镇林宝路39号5幢139室","13554875509"
"上海葳昂电子科技有限公司             ","上海市长宁区金钟路658弄10号3层316室","13714115970"
"上海程学木业有限公司               ","上海市金山区朱泾镇人民路121号3幢507室","13723427975"
"上海鉴京贸易有限公司               ","上海市金山区枫泾镇新兴路879号4幢217室","13798258229"
"上海智启电子科技有限公司             ","上海市金山区亭林镇金展路2229号4号楼305室","13528776067"
"上海宜达包装制品有限公司             ","上海市奉贤区青村镇李窑村1107号","13168015845"
"上海彩益包装材料有限公司             ","上海市奉贤区青村镇李窑村1106号","13751071112"
"上海擎云服饰有限公司               ","上海市奉贤区青村镇李窑村815号","13609625656"
"上海旭栋汽车租赁有限公司             ","上海市奉贤区青村镇泰青路4298号1幢103室","13631537776"
"上海融一通讯技术有限公司             ","上海市奉贤区四团镇大桥村542号","13510571043"
"上海贯明贸易有限公司               ","上海市金山区枫泾镇新金山路459号1号楼7厅110室","13713809362"
"上海安钱建筑安装工程有限公司           ","上海市崇明县潘园公路12号南楼109室（上海泰和经济开发区）","13632743730"
"上海浩君金属制品厂                ","青浦区练塘镇朱枫公路6186弄22幢3号","13728797378"
"上海道畅交通工程有限公司             ","上海市崇明县城桥镇新闸路48号11幢204室","13715254828"
"上海爱信诺普陀航天信息有限公司          ","上海市崇明县绿华镇新建公路821号9幢103室（上海绿华经济开发区）","13662296576"
"上海智邑企业管理咨询有限公司           ","上海市崇明县竖新镇团城公路1057号15幢112室（上海竖新经济开发区）","13728656992"
"上海逢森包装材料有限公司             ","崇明县潘园公路1800号878室（上海泰和经济开发区）","13764179398"
"上海森鹿贸易有限公司               ","上海市青浦区练塘镇练新路7号E205室","13798478357"
"上海诗涵网络科技有限公司             ","崇明县潘园公路152号127室（上海泰和经济开发区）","13631586897"
"上海弘宏钢结构工程有限公司            ","崇明县长兴乡大兴村180号－1一号楼102室（上海泰和经济开发区）","13510607922"
