"part_name","manufacturer","retail_price","supply_price"
"竹炭纤维被","上海北蔡阀门厂                  ","490.00","5913.9760000000"
"竹炭御藤席","河南省周口阀门厂                 ","498.00","6529.1010000000"
"竹炭西洋席","江西省萍乡市阀门厂                ","512.00","2774.8680000000"
"竹炭西洋席","江西省萍乡市阀门厂                ","512.00","2904.7230000000"
"竹纤维蚕丝被","天津市大站阀门厂                 ","520.00","8677.3620000000"
"佳能墨盒","佳能                       ","520.00","4049.2980000000"
"佳能墨盒","佳能                       ","520.00","1055.7190000000"
"竹纤维家庭礼盒","郑州市蝶阀厂                   ","524.00","5589.3390000000"
"竹炭纤维被","山西省阳泉市阀门厂                ","540.00","4761.0150000000"
"竹炭纤维被","山西省阳泉市阀门厂                ","540.00","7619.7770000000"
"竹炭御藤席","北戴河阀门厂                   ","548.00","3077.6790000000"
"竹炭西洋席","河南省郑州市上街蝶阀厂              ","554.00","8275.8410000000"
"竹纤维超柔毛毯","江苏省无锡市阀门厂                ","558.00","7387.0330000000"
"高级竹炭床垫","江苏省无锡市阀门厂                ","560.00","989.3503000000"
"高级竹炭床垫","江苏省无锡市阀门厂                ","560.00","6295.7320000000"
"炭化镜面席","江苏省无锡市阀门厂                ","584.00","4290.0280000000"
"压力表校验器","江苏省无锡市阀门厂                ","616.00","2695.1030000000"
"压力表校验器","江苏省无锡市阀门厂                ","616.00","9477.9460000000"
"压力表校验器","江苏省无锡市阀门厂                ","616.00","2180.0230000000"
"绣花四件套","永久机电厂                    ","620.00","1735.6330000000"
"佳能墨盒","佳能                       ","630.00","3208.9760000000"
"佳能墨盒","佳能                       ","630.00","4001.1170000000"
"竹炭御藤席","青岛蝶阀厂                    ","640.00","4037.7880000000"
"精品绣花床垫","河南省郑州市上街蝶阀厂              ","680.00","1909.7270000000"
"精品绣花床垫","河南省郑州市上街蝶阀厂              ","680.00","7416.9270000000"
"竹纤维时尚健康被","兰州高压阀门厂                  ","704.00","2020.7860000000"
"炭纤维兔毛被","江苏省吴江阀门工具厂               ","710.00","3188.1000000000"
"炭纤维兔毛被","江苏省吴江阀门工具厂               ","710.00","8291.4500000000"
"定时报警调温电热套","瑞安市永久阀门厂                 ","713.00","2953.7490000000"
"佳能墨盒","佳能                       ","720.00","7375.5890000000"
"佳能墨盒","佳能                       ","750.00","1109.6060000000"
"佳能墨盒","佳能                       ","750.00","1096.2130000000"
"仿羊剪绒汽车座垫","广东省韶关市阀门厂                ","755.00","2522.3490000000"
"仿羊剪绒汽车座垫","广东省韶关市阀门厂                ","755.00","4373.8670000000"
"双龙戏凤","江苏省铜山县阀门厂                ","760.00","4521.2570000000"
"双龙龙纹瓶","河南省郑州市上街蝶阀厂              ","806.00","5945.3750000000"
"佳能墨盒","佳能                       ","820.00","4217.4040000000"
"佳能墨盒","佳能                       ","820.00","5930.0780000000"
"佳能墨盒","佳能                       ","820.00","2814.8130000000"
"佳能墨盒","佳能                       ","820.00","6453.7380000000"
"佳能墨盒","佳能                       ","820.00","8263.7150000000"
"吉祥如意","湖北省英山阀门厂                 ","896.00","8749.9330000000"
"调温电热套","福州阀门总厂                   ","913.00","2961.1440000000"
"佳能墨盒","佳能                       ","950.00","4247.2190000000"
"花好月圆汽车座垫","河北省宁晋阀门厂                 ","962.00","9497.1350000000"
"调温加热板","江苏省徐州阀门厂                 ","966.00","7830.8530000000"
"竹纤维超柔毛毯","郑州市蝶阀厂                   ","1045.00","1820.8950000000"
"百花争艳汽车座垫","江苏省铜山县阀门厂                ","1066.00","5237.9560000000"
"一帆风顺汽车座垫","广东省韶关市阀门厂                ","1084.00","9603.4980000000"
"羊绒汽车座垫","河北省隆尧县明珠阀门有限公司           ","1206.00","6871.4260000000"
"竹炭紫藤席","上海沪祥阀门厂                  ","1207.00","8258.3430000000"
"尊荣汽车座垫","江苏省金坛市阀门厂                ","1293.60","9574.3850000000"
"佳能墨盒","佳能                       ","1350.00","7511.9180000000"
"清华同方数码产品","武汉阀门三厂                   ","1380.00","2390.5920000000"
"佳能墨盒","佳能                       ","1450.00","3447.4530000000"
"佳能墨盒","佳能                       ","1450.00","3342.0490000000"
"松下传真机","沈阳市新民高中压阀门厂              ","1500.00","7686.0070000000"
"佳能墨盒","佳能                       ","1650.00","1934.0520000000"
"佳能墨盒","佳能                       ","1750.00","6959.7310000000"
"佳能墨盒","佳能                       ","1750.00","1904.9150000000"
"单铂铑装配式热电偶","江苏省启东阀门厂                 ","1750.00","4457.2660000000"
"APC UPS","江苏省启东阀门厂                 ","1800.00","5137.5580000000"
"龙凤龙头瓶","江苏省启东阀门厂                 ","1960.00","7081.6930000000"
"山顿UPS","沈阳市新民高中压阀门厂              ","2050.00","4260.3300000000"
"佳能墨盒","佳能                       ","2100.00","3873.9160000000"
"油印机","石家庄市阀门三厂                 ","2100.00","5614.1120000000"
"油印机","湖南省长沙市阀门厂                ","2500.00","3141.8630000000"
"油印机","湖南省长沙市阀门厂                ","2500.00","7950.0550000000"
"油印机","江西赣州阀门厂                  ","2750.00","3675.2770000000"
"床品八件套","黄岩市阀门厂                   ","2860.00","4252.5240000000"
"平（压 双面 四面）刨床","上海北蔡阀门厂                  ","3520.00","9105.9720000000"
"龙颈瓶","河南省周口阀门厂                 ","4540.00","6228.6010000000"
"双龙兽面樽(大)","天津市大站阀门厂                 ","5200.00","9676.9260000000"
"旋浆搅拌器","无锡市中高压阀门厂                ","6720.00","9007.3310000000"
"软盘","江苏省无锡市阀门厂                ","1.85","3278.8080000000"
"软盘","苏州阀门厂                    ","1.85","1109.9820000000"
"软盘","苏州阀门厂                    ","1.85","936.5269000000"
"自动预置点钞机","青岛蝶阀厂                    ","1000.00","1105.0710000000"
"自动预置点钞机","青岛蝶阀厂                    ","1000.00","5838.9180000000"
"联想台式机","江苏省启东阀门厂                 ","1000.00","9141.6520000000"
"联想台式机","江苏省启东阀门厂                 ","1000.00","6239.2900000000"
"隔爆铠装热电阻（双）","江西赣州阀门厂                  ","1000.00","6344.1050000000"
"亿利达收款机","上海阀门五厂                   ","1000.00","5757.9210000000"
"感应卡中文电脑考勤机","青岛蝶阀厂                    ","1000.00","5642.5580000000"
"升降直通式止回阀","上海阀门五厂                   ","1010.00","9959.1070000000"
"旋启单瓣式止回阀","锦州阀门总厂                   ","1010.00","2775.9710000000"
"气动垂直板式蝶阀","江苏省吴江阀门工具厂               ","1010.00","1185.9360000000"
"气动垂直板式蝶阀","上海阀门厂                    ","1010.00","5689.8280000000"
"升降直通式止回阀","上海阀门厂                    ","1010.00","2989.5890000000"
"升降直通式止回阀","武汉探矿机械厂                  ","1010.00","7232.7710000000"
"升降直通式止回阀","武汉探矿机械厂                  ","1010.00","1251.4570000000"
"升降直通式止回阀","衡阳衡冶重型机械有限公司             ","1010.00","4183.5590000000"
"升降立式止回阀","衡阳衡冶重型机械有限公司             ","1010.00","8247.0450000000"
"升降立式止回阀","衡阳衡冶重型机械有限公司             ","1010.00","4785.3620000000"
"升降立式止回阀","广东省韶关市阀门厂                ","1010.00","9337.9420000000"
"升降直通式止回阀","广东省韶关市阀门厂                ","1010.00","9278.6020000000"
"升降直通式止回阀","石家庄市阀门三厂                 ","1010.00","6828.6610000000"
"升降直通式止回阀","江苏省启东阀门厂                 ","1010.00","6366.2020000000"
"升降直通式止回阀","湖北沙市阀门总厂                 ","1010.00","9438.1710000000"
"升降直通式止回阀","青岛蝶阀厂                    ","1010.00","8461.3190000000"
"旋启单瓣式止回阀","常州市阀门驱动装置厂               ","1010.00","4068.0920000000"
"弹簧微启式安全阀","中信重型机械公司洛阳洛矿研究院洛阳洛矿采选设备","1010.00","9495.1090000000"
"弹簧微启式安全阀","中信重型机械公司洛阳洛矿研究院洛阳洛矿采选设备","1010.00","4548.4630000000"
"弹簧微启式安全阀","江苏省铜山县阀门厂                ","1010.00","4690.4170000000"
"弹簧微启式安全阀","江苏省东台市阀门厂                ","1010.00","3263.3680000000"
"弹簧微启式安全阀","湖北沙市阀门总厂                 ","1010.00","5825.8530000000"
"弹簧微启式安全阀","牡丹江阀门总厂                  ","1010.00","5730.4980000000"
"弹簧微启式安全阀","牡丹江阀门总厂                  ","1010.00","5813.4410000000"
"弹簧微启式安全阀","牡丹江阀门总厂                  ","1010.00","8045.5690000000"
"弹簧微启式安全阀","石家庄市阀门三厂                 ","1010.00","4308.1970000000"
"弹簧微启式安全阀","湖北省武汉阀门水处理机械股份有限公司       ","1010.00","8472.8300000000"
"弹簧微启式安全阀","湖北省武汉阀门水处理机械股份有限公司       ","1010.00","3489.1340000000"
"双金属片蒸汽疏水阀","江苏省启东阀门厂                 ","1010.00","2455.0020000000"
"双金属片蒸汽疏水阀","江苏省启东阀门厂                 ","1010.00","8198.7310000000"
"电流互感器","上海北蔡阀门厂                  ","1010.00","5227.2770000000"
"塑壳断路器","湖北省英山阀门厂                 ","1010.00","9336.7980000000"
"限流断路器","桂林市阀门总厂（原桂二阀）            ","1010.00","2696.1960000000"
"刀开关","自贡高压阀门股份有限公司             ","1010.00","3807.5320000000"
"交流接触器","瑞安市永久阀门厂                 ","1010.00","8834.1040000000"
"RVP铜芯聚氯乙烯绝缘屏蔽软电线","沈阳重型机器制造有限责任公司           ","1010.00","1685.1600000000"
"华帝油烟机","衡阳衡冶重型机械有限公司             ","1010.00","6522.5110000000"
"惠尔浦微波炉","石家庄市阀门一厂                 ","1010.00","9136.2400000000"
"隔爆铠装热电阻（单）","江苏省启东阀门厂                 ","1010.00","2177.8450000000"
"山特UPS","河南省鹤壁市阀门厂                ","1010.00","7752.9200000000"
"角式节流阀","上海阀门五厂                   ","1020.00","9679.2920000000"
"角式节流阀","河南省郑州市上街蝶阀厂              ","1020.00","7637.3520000000"
"直通式节流阀","湖北沙市阀门总厂                 ","1020.00","4804.9480000000"
"角式节流阀","湖北沙市阀门总厂                 ","1020.00","7352.5670000000"
"角式节流阀","湖北沙市阀门总厂                 ","1020.00","2663.2220000000"
"气动单座调节阀","江苏省启东阀门厂                 ","1020.00","2819.3040000000"
